Timestamp,Operation,BlockSize,Time,Fragmentation,Source,CallStack,MemoryAddress,ThreadID,AllocationID
2024-11-22 21:58:02,Allocation,128,0.583,0.32251,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5630,0x1eb7d3240,Alloc2774
2024-11-22 21:58:02,Allocation,128,0.375,0.322266,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5730,0x1eb7d3240,Alloc2775
2024-11-22 21:58:02,Allocation,128,0.917,0.322021,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5830,0x1eb7d3240,Alloc2776
2024-11-22 21:58:02,Allocation,128,0.333,0.321777,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5930,0x1eb7d3240,Alloc2777
2024-11-22 21:58:02,Allocation,128,0.542,0.321533,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5a30,0x1eb7d3240,Alloc2778
2024-11-22 21:58:02,Allocation,128,0.375,0.321289,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5b30,0x1eb7d3240,Alloc2779
2024-11-22 21:58:02,Allocation,128,0.708,0.321045,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5c30,0x1eb7d3240,Alloc2780
2024-11-22 21:58:02,Allocation,128,0.375,0.320801,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5d30,0x1eb7d3240,Alloc2781
2024-11-22 21:58:02,Allocation,128,0.625,0.320557,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5e30,0x1eb7d3240,Alloc2782
2024-11-22 21:58:02,Allocation,128,0.375,0.320312,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b5f30,0x1eb7d3240,Alloc2783
2024-11-22 21:58:02,Allocation,128,1.416,0.320068,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6030,0x1eb7d3240,Alloc2784
2024-11-22 21:58:02,Allocation,128,0.375,0.319824,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6130,0x1eb7d3240,Alloc2785
2024-11-22 21:58:02,Allocation,128,0.875,0.31958,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6230,0x1eb7d3240,Alloc2786
2024-11-22 21:58:02,Allocation,128,0.375,0.319336,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6330,0x1eb7d3240,Alloc2787
2024-11-22 21:58:02,Allocation,128,0.917,0.319092,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6430,0x1eb7d3240,Alloc2788
2024-11-22 21:58:02,Allocation,128,0.375,0.318848,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6530,0x1eb7d3240,Alloc2789
2024-11-22 21:58:02,Allocation,128,0.458,0.318604,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6630,0x1eb7d3240,Alloc2790
2024-11-22 21:58:02,Allocation,128,0.375,0.318359,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6730,0x1eb7d3240,Alloc2791
2024-11-22 21:58:02,Allocation,128,1.083,0.318115,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6830,0x1eb7d3240,Alloc2792
2024-11-22 21:58:02,Allocation,128,0.375,0.317871,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6930,0x1eb7d3240,Alloc2793
2024-11-22 21:58:02,Allocation,128,0.625,0.317627,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6a30,0x1eb7d3240,Alloc2794
2024-11-22 21:58:02,Allocation,128,0.375,0.317383,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6b30,0x1eb7d3240,Alloc2795
2024-11-22 21:58:02,Allocation,128,0.875,0.317139,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6c30,0x1eb7d3240,Alloc2796
2024-11-22 21:58:02,Allocation,128,0.375,0.316895,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6d30,0x1eb7d3240,Alloc2797
2024-11-22 21:58:02,Allocation,128,0.542,0.31665,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6e30,0x1eb7d3240,Alloc2798
2024-11-22 21:58:02,Allocation,128,0.375,0.316406,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b6f30,0x1eb7d3240,Alloc2799
2024-11-22 21:58:02,Allocation,128,0.958,0.316162,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7030,0x1eb7d3240,Alloc2800
2024-11-22 21:58:02,Allocation,128,0.333,0.315918,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7130,0x1eb7d3240,Alloc2801
2024-11-22 21:58:02,Allocation,128,0.458,0.315674,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7230,0x1eb7d3240,Alloc2802
2024-11-22 21:58:02,Allocation,128,0.375,0.31543,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7330,0x1eb7d3240,Alloc2803
2024-11-22 21:58:02,Allocation,128,0.625,0.315186,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7430,0x1eb7d3240,Alloc2804
2024-11-22 21:58:02,Allocation,128,0.375,0.314941,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7530,0x1eb7d3240,Alloc2805
2024-11-22 21:58:02,Allocation,128,0.5,0.314697,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7630,0x1eb7d3240,Alloc2806
2024-11-22 21:58:02,Allocation,128,0.333,0.314453,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7730,0x1eb7d3240,Alloc2807
2024-11-22 21:58:02,Allocation,128,0.833,0.314209,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7830,0x1eb7d3240,Alloc2808
2024-11-22 21:58:02,Allocation,128,0.375,0.313965,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7930,0x1eb7d3240,Alloc2809
2024-11-22 21:58:02,Allocation,128,0.541,0.313721,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7a30,0x1eb7d3240,Alloc2810
2024-11-22 21:58:02,Allocation,128,0.333,0.313477,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7b30,0x1eb7d3240,Alloc2811
2024-11-22 21:58:02,Allocation,128,0.875,0.313232,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7c30,0x1eb7d3240,Alloc2812
2024-11-22 21:58:02,Allocation,128,0.375,0.312988,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7d30,0x1eb7d3240,Alloc2813
2024-11-22 21:58:02,Allocation,128,0.667,0.312744,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7e30,0x1eb7d3240,Alloc2814
2024-11-22 21:58:02,Allocation,128,0.375,0.3125,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b7f30,0x1eb7d3240,Alloc2815
2024-11-22 21:58:02,Allocation,128,1.917,0.312256,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8030,0x1eb7d3240,Alloc2816
2024-11-22 21:58:02,Allocation,128,0.375,0.312012,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8130,0x1eb7d3240,Alloc2817
2024-11-22 21:58:02,Allocation,128,0.459,0.311768,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8230,0x1eb7d3240,Alloc2818
2024-11-22 21:58:02,Allocation,128,0.334,0.311523,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8330,0x1eb7d3240,Alloc2819
2024-11-22 21:58:02,Allocation,128,0.542,0.311279,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8430,0x1eb7d3240,Alloc2820
2024-11-22 21:58:02,Allocation,128,0.333,0.311035,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8530,0x1eb7d3240,Alloc2821
2024-11-22 21:58:02,Allocation,128,0.625,0.310791,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8630,0x1eb7d3240,Alloc2822
2024-11-22 21:58:02,Allocation,128,0.375,0.310547,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8730,0x1eb7d3240,Alloc2823
2024-11-22 21:58:02,Allocation,128,0.792,0.310303,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8830,0x1eb7d3240,Alloc2824
2024-11-22 21:58:02,Allocation,128,0.375,0.310059,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8930,0x1eb7d3240,Alloc2825
2024-11-22 21:58:02,Allocation,128,0.625,0.309814,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8a30,0x1eb7d3240,Alloc2826
2024-11-22 21:58:02,Allocation,128,0.334,0.30957,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8b30,0x1eb7d3240,Alloc2827
2024-11-22 21:58:02,Allocation,128,1.083,0.309326,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8c30,0x1eb7d3240,Alloc2828
2024-11-22 21:58:02,Allocation,128,0.375,0.309082,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8d30,0x1eb7d3240,Alloc2829
2024-11-22 21:58:02,Allocation,128,0.584,0.308838,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8e30,0x1eb7d3240,Alloc2830
2024-11-22 21:58:02,Allocation,128,0.333,0.308594,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b8f30,0x1eb7d3240,Alloc2831
2024-11-22 21:58:02,Allocation,128,0.833,0.30835,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9030,0x1eb7d3240,Alloc2832
2024-11-22 21:58:02,Allocation,128,0.375,0.308105,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9130,0x1eb7d3240,Alloc2833
2024-11-22 21:58:02,Allocation,128,0.625,0.307861,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9230,0x1eb7d3240,Alloc2834
2024-11-22 21:58:02,Allocation,128,0.333,0.307617,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9330,0x1eb7d3240,Alloc2835
2024-11-22 21:58:02,Allocation,128,0.75,0.307373,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9430,0x1eb7d3240,Alloc2836
2024-11-22 21:58:02,Allocation,128,0.375,0.307129,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9530,0x1eb7d3240,Alloc2837
2024-11-22 21:58:02,Allocation,128,0.583,0.306885,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9630,0x1eb7d3240,Alloc2838
2024-11-22 21:58:02,Allocation,128,0.375,0.306641,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9730,0x1eb7d3240,Alloc2839
2024-11-22 21:58:02,Allocation,128,1.083,0.306396,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9830,0x1eb7d3240,Alloc2840
2024-11-22 21:58:02,Allocation,128,0.375,0.306152,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9930,0x1eb7d3240,Alloc2841
2024-11-22 21:58:02,Allocation,128,0.583,0.305908,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9a30,0x1eb7d3240,Alloc2842
2024-11-22 21:58:02,Allocation,128,0.333,0.305664,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9b30,0x1eb7d3240,Alloc2843
2024-11-22 21:58:02,Allocation,128,0.667,0.30542,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9c30,0x1eb7d3240,Alloc2844
2024-11-22 21:58:02,Allocation,128,0.333,0.305176,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9d30,0x1eb7d3240,Alloc2845
2024-11-22 21:58:02,Allocation,128,0.458,0.304932,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9e30,0x1eb7d3240,Alloc2846
2024-11-22 21:58:02,Allocation,128,0.375,0.304688,fixedSizeBenchmark,fixedSizeBenchmark,0x1300b9f30,0x1eb7d3240,Alloc2847
2024-11-22 21:58:02,Allocation,128,1.125,0.304443,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba030,0x1eb7d3240,Alloc2848
2024-11-22 21:58:02,Allocation,128,0.375,0.304199,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba130,0x1eb7d3240,Alloc2849
2024-11-22 21:58:02,Allocation,128,0.458,0.303955,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba230,0x1eb7d3240,Alloc2850
2024-11-22 21:58:02,Allocation,128,0.375,0.303711,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba330,0x1eb7d3240,Alloc2851
2024-11-22 21:58:02,Allocation,128,0.917,0.303467,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba430,0x1eb7d3240,Alloc2852
2024-11-22 21:58:02,Allocation,128,0.375,0.303223,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba530,0x1eb7d3240,Alloc2853
2024-11-22 21:58:02,Allocation,128,0.625,0.302979,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba630,0x1eb7d3240,Alloc2854
2024-11-22 21:58:02,Allocation,128,0.375,0.302734,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba730,0x1eb7d3240,Alloc2855
2024-11-22 21:58:02,Allocation,128,0.916,0.30249,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba830,0x1eb7d3240,Alloc2856
2024-11-22 21:58:02,Allocation,128,0.333,0.302246,fixedSizeBenchmark,fixedSizeBenchmark,0x1300ba930,0x1eb7d3240,Alloc2857
2024-11-22 21:58:02,Allocation,128,0.584,0.302002,fixedSizeBenchmark,fixedSizeBenchmark,0x1300baa30,0x1eb7d3240,Alloc2858
2024-11-22 21:58:02,Allocation,128,0.375,0.301758,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bab30,0x1eb7d3240,Alloc2859
2024-11-22 21:58:02,Allocation,128,0.667,0.301514,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bac30,0x1eb7d3240,Alloc2860
2024-11-22 21:58:02,Allocation,128,0.417,0.30127,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bad30,0x1eb7d3240,Alloc2861
2024-11-22 21:58:02,Allocation,128,0.542,0.301025,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bae30,0x1eb7d3240,Alloc2862
2024-11-22 21:58:02,Allocation,128,0.375,0.300781,fixedSizeBenchmark,fixedSizeBenchmark,0x1300baf30,0x1eb7d3240,Alloc2863
2024-11-22 21:58:02,Allocation,128,1,0.300537,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb030,0x1eb7d3240,Alloc2864
2024-11-22 21:58:02,Allocation,128,0.334,0.300293,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb130,0x1eb7d3240,Alloc2865
2024-11-22 21:58:02,Allocation,128,0.584,0.300049,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb230,0x1eb7d3240,Alloc2866
2024-11-22 21:58:02,Allocation,128,0.375,0.299805,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb330,0x1eb7d3240,Alloc2867
2024-11-22 21:58:02,Allocation,128,0.667,0.299561,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb430,0x1eb7d3240,Alloc2868
2024-11-22 21:58:02,Allocation,128,0.375,0.299316,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb530,0x1eb7d3240,Alloc2869
2024-11-22 21:58:02,Allocation,128,0.542,0.299072,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb630,0x1eb7d3240,Alloc2870
2024-11-22 21:58:02,Allocation,128,0.334,0.298828,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb730,0x1eb7d3240,Alloc2871
2024-11-22 21:58:02,Allocation,128,0.875,0.298584,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb830,0x1eb7d3240,Alloc2872
2024-11-22 21:58:02,Allocation,128,0.375,0.29834,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bb930,0x1eb7d3240,Alloc2873
2024-11-22 21:58:02,Allocation,128,0.5,0.298096,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bba30,0x1eb7d3240,Alloc2874
2024-11-22 21:58:02,Allocation,128,0.375,0.297852,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bbb30,0x1eb7d3240,Alloc2875
2024-11-22 21:58:02,Allocation,128,0.542,0.297607,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bbc30,0x1eb7d3240,Alloc2876
2024-11-22 21:58:02,Allocation,128,0.375,0.297363,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bbd30,0x1eb7d3240,Alloc2877
2024-11-22 21:58:02,Allocation,128,0.542,0.297119,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bbe30,0x1eb7d3240,Alloc2878
2024-11-22 21:58:02,Allocation,128,0.375,0.296875,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bbf30,0x1eb7d3240,Alloc2879
2024-11-22 21:58:02,Allocation,128,1.208,0.296631,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc030,0x1eb7d3240,Alloc2880
2024-11-22 21:58:02,Allocation,128,0.333,0.296387,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc130,0x1eb7d3240,Alloc2881
2024-11-22 21:58:02,Allocation,128,0.542,0.296143,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc230,0x1eb7d3240,Alloc2882
2024-11-22 21:58:02,Allocation,128,0.375,0.295898,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc330,0x1eb7d3240,Alloc2883
2024-11-22 21:58:02,Allocation,128,0.708,0.295654,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc430,0x1eb7d3240,Alloc2884
2024-11-22 21:58:02,Allocation,128,0.375,0.29541,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc530,0x1eb7d3240,Alloc2885
2024-11-22 21:58:02,Allocation,128,0.541,0.295166,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc630,0x1eb7d3240,Alloc2886
2024-11-22 21:58:02,Allocation,128,0.375,0.294922,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc730,0x1eb7d3240,Alloc2887
2024-11-22 21:58:02,Allocation,128,0.833,0.294678,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc830,0x1eb7d3240,Alloc2888
2024-11-22 21:58:02,Allocation,128,0.333,0.294434,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bc930,0x1eb7d3240,Alloc2889
2024-11-22 21:58:02,Allocation,128,0.5,0.294189,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bca30,0x1eb7d3240,Alloc2890
2024-11-22 21:58:02,Allocation,128,0.5,0.293945,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bcb30,0x1eb7d3240,Alloc2891
2024-11-22 21:58:02,Allocation,128,0.958,0.293701,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bcc30,0x1eb7d3240,Alloc2892
2024-11-22 21:58:02,Allocation,128,0.5,0.293457,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bcd30,0x1eb7d3240,Alloc2893
2024-11-22 21:58:02,Allocation,128,0.458,0.293213,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bce30,0x1eb7d3240,Alloc2894
2024-11-22 21:58:02,Allocation,128,0.375,0.292969,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bcf30,0x1eb7d3240,Alloc2895
2024-11-22 21:58:02,Allocation,128,1,0.292725,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd030,0x1eb7d3240,Alloc2896
2024-11-22 21:58:02,Allocation,128,0.333,0.29248,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd130,0x1eb7d3240,Alloc2897
2024-11-22 21:58:02,Allocation,128,0.5,0.292236,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd230,0x1eb7d3240,Alloc2898
2024-11-22 21:58:02,Allocation,128,0.375,0.291992,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd330,0x1eb7d3240,Alloc2899
2024-11-22 21:58:02,Allocation,128,0.584,0.291748,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd430,0x1eb7d3240,Alloc2900
2024-11-22 21:58:02,Allocation,128,0.333,0.291504,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd530,0x1eb7d3240,Alloc2901
2024-11-22 21:58:02,Allocation,128,0.458,0.29126,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd630,0x1eb7d3240,Alloc2902
2024-11-22 21:58:02,Allocation,128,0.375,0.291016,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd730,0x1eb7d3240,Alloc2903
2024-11-22 21:58:02,Allocation,128,0.583,0.290771,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd830,0x1eb7d3240,Alloc2904
2024-11-22 21:58:02,Allocation,128,0.458,0.290527,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bd930,0x1eb7d3240,Alloc2905
2024-11-22 21:58:02,Allocation,128,0.5,0.290283,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bda30,0x1eb7d3240,Alloc2906
2024-11-22 21:58:02,Allocation,128,0.375,0.290039,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bdb30,0x1eb7d3240,Alloc2907
2024-11-22 21:58:02,Allocation,128,0.625,0.289795,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bdc30,0x1eb7d3240,Alloc2908
2024-11-22 21:58:02,Allocation,128,0.375,0.289551,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bdd30,0x1eb7d3240,Alloc2909
2024-11-22 21:58:02,Allocation,128,0.584,0.289307,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bde30,0x1eb7d3240,Alloc2910
2024-11-22 21:58:02,Allocation,128,0.417,0.289062,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bdf30,0x1eb7d3240,Alloc2911
2024-11-22 21:58:02,Allocation,128,1.292,0.288818,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be030,0x1eb7d3240,Alloc2912
2024-11-22 21:58:02,Allocation,128,0.375,0.288574,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be130,0x1eb7d3240,Alloc2913
2024-11-22 21:58:02,Allocation,128,0.584,0.28833,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be230,0x1eb7d3240,Alloc2914
2024-11-22 21:58:02,Allocation,128,0.334,0.288086,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be330,0x1eb7d3240,Alloc2915
2024-11-22 21:58:02,Allocation,128,0.75,0.287842,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be430,0x1eb7d3240,Alloc2916
2024-11-22 21:58:02,Allocation,128,0.333,0.287598,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be530,0x1eb7d3240,Alloc2917
2024-11-22 21:58:02,Allocation,128,0.541,0.287354,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be630,0x1eb7d3240,Alloc2918
2024-11-22 21:58:02,Allocation,128,0.375,0.287109,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be730,0x1eb7d3240,Alloc2919
2024-11-22 21:58:02,Allocation,128,0.667,0.286865,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be830,0x1eb7d3240,Alloc2920
2024-11-22 21:58:02,Allocation,128,0.375,0.286621,fixedSizeBenchmark,fixedSizeBenchmark,0x1300be930,0x1eb7d3240,Alloc2921
2024-11-22 21:58:02,Allocation,128,0.458,0.286377,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bea30,0x1eb7d3240,Alloc2922
2024-11-22 21:58:02,Allocation,128,0.375,0.286133,fixedSizeBenchmark,fixedSizeBenchmark,0x1300beb30,0x1eb7d3240,Alloc2923
2024-11-22 21:58:02,Allocation,128,0.584,0.285889,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bec30,0x1eb7d3240,Alloc2924
2024-11-22 21:58:02,Allocation,128,0.375,0.285645,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bed30,0x1eb7d3240,Alloc2925
2024-11-22 21:58:02,Allocation,128,0.542,0.2854,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bee30,0x1eb7d3240,Alloc2926
2024-11-22 21:58:02,Allocation,128,0.333,0.285156,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bef30,0x1eb7d3240,Alloc2927
2024-11-22 21:58:02,Allocation,128,1.083,0.284912,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf030,0x1eb7d3240,Alloc2928
2024-11-22 21:58:02,Allocation,128,0.333,0.284668,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf130,0x1eb7d3240,Alloc2929
2024-11-22 21:58:02,Allocation,128,0.5,0.284424,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf230,0x1eb7d3240,Alloc2930
2024-11-22 21:58:02,Allocation,128,0.333,0.28418,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf330,0x1eb7d3240,Alloc2931
2024-11-22 21:58:02,Allocation,128,0.625,0.283936,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf430,0x1eb7d3240,Alloc2932
2024-11-22 21:58:02,Allocation,128,0.375,0.283691,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf530,0x1eb7d3240,Alloc2933
2024-11-22 21:58:02,Allocation,128,0.458,0.283447,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf630,0x1eb7d3240,Alloc2934
2024-11-22 21:58:02,Allocation,128,0.375,0.283203,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf730,0x1eb7d3240,Alloc2935
2024-11-22 21:58:02,Allocation,128,0.917,0.282959,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf830,0x1eb7d3240,Alloc2936
2024-11-22 21:58:02,Allocation,128,0.375,0.282715,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bf930,0x1eb7d3240,Alloc2937
2024-11-22 21:58:02,Allocation,128,0.541,0.282471,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bfa30,0x1eb7d3240,Alloc2938
2024-11-22 21:58:02,Allocation,128,0.416,0.282227,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bfb30,0x1eb7d3240,Alloc2939
2024-11-22 21:58:02,Allocation,128,0.625,0.281982,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bfc30,0x1eb7d3240,Alloc2940
2024-11-22 21:58:02,Allocation,128,0.334,0.281738,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bfd30,0x1eb7d3240,Alloc2941
2024-11-22 21:58:02,Allocation,128,0.458,0.281494,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bfe30,0x1eb7d3240,Alloc2942
2024-11-22 21:58:02,Allocation,128,0.375,0.28125,fixedSizeBenchmark,fixedSizeBenchmark,0x1300bff30,0x1eb7d3240,Alloc2943
2024-11-22 21:58:02,Allocation,128,1.542,0.281006,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0030,0x1eb7d3240,Alloc2944
2024-11-22 21:58:02,Allocation,128,0.333,0.280762,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0130,0x1eb7d3240,Alloc2945
2024-11-22 21:58:02,Allocation,128,0.542,0.280518,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0230,0x1eb7d3240,Alloc2946
2024-11-22 21:58:02,Allocation,128,0.375,0.280273,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0330,0x1eb7d3240,Alloc2947
2024-11-22 21:58:02,Allocation,128,0.708,0.280029,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0430,0x1eb7d3240,Alloc2948
2024-11-22 21:58:02,Allocation,128,0.375,0.279785,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0530,0x1eb7d3240,Alloc2949
2024-11-22 21:58:02,Allocation,128,0.583,0.279541,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0630,0x1eb7d3240,Alloc2950
2024-11-22 21:58:02,Allocation,128,0.375,0.279297,fixedSizeBenchmark,fixedSizeBenchmark,0x1300c0730,0x1eb7d3240,Alloc2951
